"""Genus""","""Species""",,AphiaID,Match type,ScientificName,AphiaID_accepted,ScientificName_accepted
"""Madracis""","""mirabilis""",,,ambiguous,,,
"""Meandrina""","""braziliensis""",,,,,,
"""Merulina""","""scheeri""",,207408,exact,Merulina scheeri,207408,Merulina scheeri
"""Merulina""","""triangularis""",,739884,exact,Merulina triangularis,739884,Merulina triangularis
"""Micromussa""","""amakusensis""",,578144,exact,Micromussa amakusensis,578144,Micromussa amakusensis
"""Micromussa""","""diminuta""",,290348,exact,Micromussa diminuta,886936,Goniopora diminuta
"""Micromussa""","""lordhowensis""",,886929,exact,Micromussa lordhowensis,886929,Micromussa lordhowensis
"""Micromussa""","""minuta""",,290349,exact,Micromussa minuta,288882,Acanthastrea minuta
"""Micromussa""","""multipunctata""",,886930,exact,Micromussa multipunctata,886930,Micromussa multipunctata
"""Montigyra""","""kenti""",,290363,exact,Montigyra kenti,290363,Montigyra kenti
"""Montipora""","""altasepta""",,287690,exact,Montipora altasepta,287690,Montipora altasepta
"""Montipora""","""angulata""",,287691,exact,Montipora angulata,287691,Montipora angulata
"""Montipora""","""aspergillus""",,287692,exact,Montipora aspergillus,287692,Montipora aspergillus
"""Montipora""","""australiensis""",,287693,exact,Montipora australiensis,287693,Montipora australiensis
"""Montipora""","""cactus""",,287694,exact,Montipora cactus,287694,Montipora cactus
"""Montipora""","""calcarea""",,287695,exact,Montipora calcarea,287695,Montipora calcarea
"""Montipora""","""capricornis""",,287698,exact,Montipora capricornis,287698,Montipora capricornis
"""Montipora""","""cebuensis""",,287699,exact,Montipora cebuensis,287699,Montipora cebuensis
"""Montipora""","""circumvallata""",,207150,exact,Montipora circumvallata,207150,Montipora circumvallata
"""Montipora""","""cocosensis""",,430667,exact,Montipora cocosensis,430667,Montipora cocosensis
"""Montipora""","""confusa""",,287700,exact,Montipora confusa,287700,Montipora confusa
"""Montipora""","""corbettensis""",,287701,exact,Montipora corbettensis,287701,Montipora corbettensis
"""Montipora""","""cryptus""",,287703,exact,Montipora cryptus,287703,Montipora cryptus
"""Montipora""","""delicatula""",,287704,exact,Montipora delicatula,287704,Montipora delicatula
"""Montipora""","""efflorescens""",,207163,exact,Montipora efflorescens,207163,Montipora efflorescens
"""Montipora""","""effusa""",,207169,exact,Montipora effusa,207169,Montipora effusa
"""Montipora""","""florida""",,287706,exact,Montipora florida,287706,Montipora florida
"""Montipora""","""floweri""",,287707,exact,Montipora floweri,287707,Montipora floweri
"""Montipora""","""friabilis""",,207165,exact,Montipora friabilis,207165,Montipora friabilis
"""Montipora""","""gaimardi""",,287708,exact,Montipora gaimardi,287708,Montipora gaimardi
"""Montipora""","""hemispherica""",,287710,exact,Montipora hemispherica,287710,Montipora hemispherica
"""Montipora""","""hirsuta""",,287711,exact,Montipora hirsuta,287711,Montipora hirsuta
"""Montipora""","""hodgsoni""",,287712,exact,Montipora hodgsoni,287712,Montipora hodgsoni
"""Montipora""","""incrassata""",,287714,exact,Montipora incrassata,287714,Montipora incrassata
"""Montipora""","""kellyi""",,287715,exact,Montipora kellyi,287715,Montipora kellyi
"""Montipora""","""lobulata""",,207141,exact,Montipora lobulata,207141,Montipora lobulata
"""Montipora""","""mactanensis""",,287716,exact,Montipora mactanensis,287716,Montipora mactanensis
"""Montipora""","""malampaya""",,287717,exact,Montipora malampaya,287717,Montipora malampaya
"""Montipora""","""meandrina""",,207188,exact,Montipora meandrina,207188,Montipora meandrina
"""Montipora""","""millepora""",,207190,exact,Montipora millepora,207190,Montipora millepora
"""Montipora""","""niugini""",,287718,exact,Montipora niugini,287718,Montipora niugini
"""Montipora""","""nodosa""",,287719,exact,Montipora nodosa,287719,Montipora nodosa
"""Montipora""","""orientalis""",,287720,exact,Montipora orientalis,287720,Montipora orientalis
"""Montipora""","""pachytuberculata""",,287721,exact,Montipora pachytuberculata,287721,Montipora pachytuberculata
"""Montipora""","""palawanensis""",,287722,exact,Montipora palawanensis,287722,Montipora palawanensis
"""Montipora""","""porites""",,287723,exact,Montipora porites,287723,Montipora porites
"""Montipora""","""samarensis""",,287724,exact,Montipora samarensis,287724,Montipora samarensis
"""Montipora""","""saudii""",,287725,exact,Montipora saudii,287725,Montipora saudii
"""Montipora""","""setosa""",,287726,exact,Montipora setosa,287726,Montipora setosa
"""Montipora""","""spongiosa""",,207168,exact,Montipora spongiosa,207168,Montipora spongiosa
"""Montipora""","""spumosa""",,207138,exact,Montipora spumosa,207138,Montipora spumosa
"""Montipora""","""stellata""",,207179,exact,Montipora stellata,207179,Montipora stellata
"""Montipora""","""stilosa""",,287727,exact,Montipora stilosa,287727,Montipora stilosa
"""Montipora""","""taiwanensis""",,287729,exact,Montipora taiwanensis,287729,Montipora taiwanensis
"""Montipora""","""turtlensis""",,287731,exact,Montipora turtlensis,287731,Montipora turtlensis
"""Montipora""","""verrilli""",,207136,exact,Montipora verrilli,207136,Montipora verrilli
"""Montipora""","""verruculosa""",,287732,exact,Montipora verruculosa,287732,Montipora verruculosa
"""Montipora""","""vietnamensis""",,287733,exact,Montipora vietnamensis,287733,Montipora vietnamensis
"""Moseleya""","""latistellata""",,290380,exact,Moseleya latistellata,290380,Moseleya latistellata
"""Mussismilia""","""braziliensis""",,290421,exact,Mussismilia braziliensis,290421,Mussismilia braziliensis
"""Mussismilia""","""harttii""",,290422,exact,Mussismilia harttii,290422,Mussismilia harttii
"""Mussismilia""","""hispida""",,290423,exact,Mussismilia hispida,290423,Mussismilia hispida
"""Mussismilia""","""leptophylla""",,,,,,
"""Mycedium""","""mancaoi""",,430669,exact,Mycedium mancaoi,430669,Mycedium mancaoi
"""Mycedium""","""robokaki""",,287735,exact,Mycedium robokaki,287735,Mycedium robokaki
"""Mycedium""","""steeni""",,287737,exact,Mycedium steeni,287737,Mycedium steeni
"""Mycedium""","""umbra""",,287738,exact,Mycedium umbra,287738,Mycedium umbra
"""Nemenzophyllia""","""turbida""",,207522,exact,Nemenzophyllia turbida,207522,Nemenzophyllia turbida
"""Oculina""","""patagonica""",,135210,exact,Oculina patagonica,135210,Oculina patagonica
"""Oculina""","""robusta""",,287099,exact,Oculina robusta,287099,Oculina robusta
"""Oulastrea""","""crispata""",,290548,exact,Oulastrea crispata,290548,Oulastrea crispata
"""Oulophyllia""","""bennettae""",,288394,exact,Oulophyllia bennettae,288394,Oulophyllia bennettae
"""Oulophyllia""","""levis""",,430670,exact,Oulophyllia levis,430670,Oulophyllia levis
"""Oxypora""","""convoluta""",,288350,exact,Oxypora convoluta,288350,Oxypora convoluta
"""Oxypora""","""crassispinosa""",,288351,exact,Oxypora crassispinosa,288351,Oxypora crassispinosa
"""Oxypora""","""egyptensis""",,288352,exact,Oxypora egyptensis,288352,Oxypora egyptensis
"""Oxypora""","""glabra""",,207375,exact,Oxypora glabra,207375,Oxypora glabra
"""Pachyseris""","""foliosa""",,288720,exact,Pachyseris foliosa,288720,Pachyseris foliosa
"""Pachyseris""","""involuta""",,411243,exact,Pachyseris involuta,411243,Pachyseris involuta
"""Paragoniastrea""","""australensis""",,817177,exact,Paragoniastrea australensis,817177,Paragoniastrea australensis
"""Paragoniastrea""","""deformis""",,817178,exact,Paragoniastrea deformis,817178,Paragoniastrea deformis
"""Paragoniastrea""","""russelli""",,817179,exact,Paragoniastrea russelli,817179,Paragoniastrea russelli
"""Paramontastraea""","""peresi""",,762398,exact,Paramontastraea peresi,762398,Paramontastraea peresi
"""Paramontastraea""","""salebrosa""",,762397,exact,Paramontastraea salebrosa,762397,Paramontastraea salebrosa
"""Paramontastraea""","""serageldini""",,762399,exact,Paramontastraea serageldini,762399,Paramontastraea serageldini
"""Parascolymia""","""rowleyensis""",,816950,exact,Parascolymia rowleyensis,888123,Lobophyllia rowleyensis
"""Parascolymia""","""vitiensis""",,739111,exact,Parascolymia vitiensis,888126,Lobophyllia vitiensis
"""Pavona""","""bipartita""",,289199,exact,Pavona bipartita,289199,Pavona bipartita
"""Pavona""","""diffluens""",,207295,exact,Pavona diffluens,207295,Pavona diffluens
"""Pectinia""","""africanus""",,763554,exact,Pectinia africanus,288402,Pectinia africana
"""Pectinia""","""elongata""",,288405,exact,Pectinia elongata,288405,Pectinia elongata
"""Pectinia""","""maxima""",,763539,exact,Pectinia maxima,763539,Pectinia maxima
"""Pectinia""","""pygmaeus""",,763795,exact,Pectinia pygmaeus,288406,Pectinia pygmaea
"""Pectinia""","""teres""",,288407,exact,Pectinia teres,288407,Pectinia teres
"""Physophyllia""","""ayleni""",,288353,exact,Physophyllia ayleni,288353,Physophyllia ayleni
"""Platygyra""","""carnosus""",,763555,exact,Platygyra carnosus,289204,Platygyra carnosa
"""Platygyra""","""contorta""",,289205,exact,Platygyra contorta,289205,Platygyra contorta
"""Platygyra""","""crosslandi""",,207488,exact,Platygyra crosslandi,207488,Platygyra crosslandi
"""Plerogyra""","""discus""",,287845,exact,Plerogyra discus,287845,Plerogyra discus
"""Plerogyra""","""simplex""",,287848,exact,Plerogyra simplex,287848,Plerogyra simplex
"""Pleuractis""","""granulosa""",,716549,exact,Pleuractis granulosa,716549,Pleuractis granulosa
"""Pleuractis""","""moluccensis""",,716545,exact,Pleuractis moluccensis,716545,Pleuractis moluccensis
"""Pleuractis""","""seychellensis""",,716548,exact,Pleuractis seychellensis,716548,Pleuractis seychellensis
"""Pleuractis""","""taiwanensis""",,716544,exact,Pleuractis taiwanensis,716544,Pleuractis taiwanensis
"""Pocillopora""","""ankeli""",,430671,exact,Pocillopora ankeli,430671,Pocillopora ankeli
"""Pocillopora""","""effusa""",,289247,exact,Pocillopora effusa,289247,Pocillopora effusa
"""Pocillopora""","""fungiformis""",,289248,exact,Pocillopora fungiformis,289248,Pocillopora fungiformis
"""Pocillopora""","""indiania""",,289249,exact,Pocillopora indiania,289249,Pocillopora indiania
"""Pocillopora""","""kelleheri""",,289251,exact,Pocillopora kelleheri,289251,Pocillopora kelleheri
"""Pocillopora""","""ligulata""",,206959,exact,Pocillopora ligulata,206959,Pocillopora ligulata
"""Pocillopora""","""molokensis""",,411253,exact,Pocillopora molokensis,411253,Pocillopora molokensis
"""Pocillopora""","""woodjonesi""",,289252,exact,Pocillopora woodjonesi,289252,Pocillopora woodjonesi
"""Pocillopora""","""zelli""",,289253,exact,Pocillopora zelli,289253,Pocillopora zelli
"""Podabacia""","""lankaensis""",,289170,exact,Podabacia lankaensis,289170,Podabacia lankaensis
"""Podabacia""","""motuporensis""",,289171,exact,Podabacia motuporensis,289171,Podabacia motuporensis
"""Podabacia""","""sinai""",,289172,exact,Podabacia sinai,289172,Podabacia sinai
"""Polyphyllia""","""novaehiberniae""",,289231,exact,Polyphyllia novaehiberniae,289231,Polyphyllia novaehiberniae
"""Polyphyllia""","""talpina""",,211418,exact,Polyphyllia talpina,211418,Polyphyllia talpina
"""Porites""","""arnaudi""",,288888,exact,Porites arnaudi,288888,Porites arnaudi
"""Porites""","""bernardi""",,869037,exact,Porites bernardi,869037,
"""Porites""","""brighami""",,411263,exact,Porites brighami,411263,Porites brighami
"""Porites""","""cocosensis""",,207242,exact,Porites cocosensis,207242,Porites cocosensis
"""Porites""","""columnaris""",,207226,exact,Porites columnaris,207226,Porites columnaris
"""Porites""","""deformis""",,288896,exact,Porites deformis,288896,Porites deformis
"""Porites""","""densa""",,288897,exact,Porites densa,288897,Porites densa
"""Porites""","""desilveri""",,288898,exact,Porites desilveri,288898,Porites desilveri
"""Porites""","""echinulata""",,207245,exact,Porites echinulata,207245,Porites echinulata
"""Porites""","""eridani""",,288899,exact,Porites eridani,207228,Porites lichen
"""Porites""","""flavus""",,288901,exact,Porites flavus,288901,Porites flavus
"""Porites""","""latistella""",,288906,exact,Porites latistella,869070,Porites latistellata
"""Porites""","""murrayensis""",,207232,exact,Porites murrayensis,207232,Porites murrayensis
"""Porites""","""myrmidonensis""",,288908,exact,Porites myrmidonensis,288908,Porites myrmidonensis
"""Porites""","""napopora""",,288909,exact,Porites napopora,288909,Porites napopora
"""Porites""","""negrosensis""",,288910,exact,Porites negrosensis,288910,Porites negrosensis
"""Porites""","""nodifera""",,207224,exact,Porites nodifera,207224,Porites nodifera
"""Porites""","""okinawensis""",,288911,exact,Porites okinawensis,288911,Porites okinawensis
"""Porites""","""ornata""",,430674,exact,Porites ornata,430674,Porites ornata
"""Porites""","""profundus""",,411271,exact,Porites profundus,411271,Porites profundus
"""Porites""","""rugosa""",,763798,exact,Porites rugosa,288913,Porites rugosus
"""Porites""","""sillimaniani""",,288914,exact,Porites sillimaniani,288914,Porites sillimaniani
"""Porites""","""somaliensis""",,207244,exact,Porites somaliensis,207244,Porites somaliensis
"""Porites""","""tuberculosa""",,763799,exact,Porites tuberculosa,760032,Porites tuberculosus
"""Psammocora""","""haimiana""",,718603,exact,Psammocora haimiana,718603,Psammocora haimiana
"""Psammocora""","""profundacella""",,207271,exact,Psammocora profundacella,207271,Psammocora profundacella
"""Psammocora""","""verrilli""",,411275,exact,Psammocora verrilli,207261,Psammocora nierstraszi
"""Pseudodiploria""","""clivosa""",,828326,exact,Pseudodiploria clivosa,828326,Pseudodiploria clivosa
"""Pseudodiploria""","""strigosa""",,718718,exact,Pseudodiploria strigosa,718718,Pseudodiploria strigosa
"""Pseudosiderastrea""","""tayamai""",,207272,exact,Pseudosiderastrea tayamai,207272,Pseudosiderastrea tayamai
"""Sandalolitha""","""dentata""",,291009,exact,Sandalolitha dentata,291009,Sandalolitha dentata
"""Schizoculina""","""africana""",,430678,exact,Schizoculina africana,430678,Schizoculina africana
"""Schizoculina""","""fissipara""",,291025,exact,Schizoculina fissipara,291025,Schizoculina fissipara
"""Sclerophyllia""","""maxima""",,834701,exact,Sclerophyllia maxima,834701,Sclerophyllia maxima
"""Seriatopora""","""aculeata""",,430679,exact,Seriatopora aculeata,430679,Seriatopora aculeata
"""Seriatopora""","""dentritica""",,288066,exact,Seriatopora dentritica,288066,Seriatopora dentritica
"""Seriatopora""","""guttata""",,288067,exact,Seriatopora guttata,288067,Seriatopora guttata
"""Seriatopora""","""stellata""",,206974,exact,Seriatopora stellata,206974,Seriatopora stellata
"""Siderastrea""","""glynni""",,287840,exact,Siderastrea glynni,207516,Siderastrea siderea
"""Simplastrea""","""vesicularis""",,291051,exact,Simplastrea vesicularis,291051,Simplastrea vesicularis
"""Solenastrea""","""hyades""",,291055,exact,Solenastrea hyades,291055,Solenastrea hyades
"""Stylaraea""","""punctata""",,212178,exact,Stylaraea punctata,212178,Stylaraea punctata
"""Stylocoeniella""","""armata""",,206950,exact,Stylocoeniella armata,206950,Stylocoeniella armata
"""Stylocoeniella""","""cocosensis""",,287774,exact,Stylocoeniella cocosensis,287774,Stylocoeniella cocosensis
"""Stylocoeniella""","""guentheri""",,206948,exact,Stylocoeniella guentheri,206948,Stylocoeniella guentheri
"""Stylophora""","""danae""",,206976,exact,Stylophora danae,206976,Stylophora danae
"""Stylophora""","""kuehlmanni""",,206985,exact,Stylophora kuehlmanni,206985,Stylophora kuehlmanni
"""Stylophora""","""madagascarensis""",,287777,exact,Stylophora madagascarensis,287777,Stylophora madagascarensis
"""Stylophora""","""mamillata""",,206984,exact,Stylophora mamillata,206984,Stylophora mamillata
"""Stylophora""","""wellsi""",,206977,exact,Stylophora wellsi,206977,Stylophora wellsi
"""Symphyllia""","""erythraea""",,207397,exact,Symphyllia erythraea,888142,Lobophyllia erythraea
"""Symphyllia""","""hassi""",,288083,exact,Symphyllia hassi,888143,Lobophyllia hassi
"""Symphyllia""","""valenciennesii""",,207398,exact,Symphyllia valenciennesii,888145,Lobophyllia valenciennesii
"""Trachyphyllia""","""geoffroyi""",,207495,exact,Trachyphyllia geoffroyi,207495,Trachyphyllia geoffroyi
"""Turbinaria""","""conspicua""",,289210,exact,Turbinaria conspicua,289210,Turbinaria conspicua
"""Turbinaria""","""frondens""",,207506,exact,Turbinaria frondens,207506,Turbinaria frondens
"""Turbinaria""","""heronensis""",,289211,exact,Turbinaria heronensis,289211,Turbinaria heronensis
"""Turbinaria""","""irregularis""",,207505,exact,Turbinaria irregularis,207505,Turbinaria irregularis
"""Turbinaria""","""patula""",,289212,exact,Turbinaria patula,289212,Turbinaria patula
"""Turbinaria""","""radicalis""",,289213,exact,Turbinaria radicalis,289213,Turbinaria radicalis
"""Turbinaria""","""stellulata""",,207510,exact,Turbinaria stellulata,207510,Turbinaria stellulata
"""Zoopilus""","""echinatus""",,291309,exact,Zoopilus echinatus,291309,Zoopilus echinatus
